"","FileId","Filename","Site","Date","DateTime","Orig_Start","Orig_End","Observed_TaxonId","Observed_Label","Probability","Barking Marsh Frog","Eastern Sign-bearing Froglet","Common Froglet","Common Spadefoot Toad","Peron's Tree Frog","Pobblebonk Frog","Spotted Marsh Frog (race unknown)","[    -2  13033  13042  13059  13063  13120  13125  13131  13134  13135
  13182  13204  13936  63913  13207  13086 525739]"
"33",768,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221112_190000.WAV","Big Bog_AM1",2022-11-12,2022-11-12 19:00:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0.001,"[0.998 0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"34",788,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221113_000000.WAV","Big Bog_AM1",2022-11-13,2022-11-13,0,1.5,-2,"Not a frog",0.898,0.001,0,0,0.001,0.003,0,0.094,"[0.898 0.    0.    0.001 0.094 0.    0.    0.    0.    0.    0.    0.003
 0.    0.    0.    0.001 0.001]"
"35",812,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221114_000000.WAV","Big Bog_AM1",2022-11-14,2022-11-14,0,1.5,-2,"Not a frog",0.975,0.001,0.004,0.011,0.002,0.003,0,0.003,"[0.975 0.    0.    0.001 0.003 0.    0.    0.004 0.011 0.    0.    0.003
 0.    0.    0.    0.002 0.001]"
"36",848,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221115_210000.WAV","Big Bog_AM1",2022-11-15,2022-11-15 21:00:00,0,1.5,-2,"Not a frog",0.996,0,0.001,0.001,0,0.001,0.001,0.001,"[0.996 0.    0.    0.    0.001 0.    0.    0.001 0.001 0.    0.    0.001
 0.    0.001 0.    0.    0.   ]"
"37",871,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221116_204500.WAV","Big Bog_AM1",2022-11-16,2022-11-16 20:45:00,0,1.5,-2,"Not a frog",0.997,0,0,0,0,0,0,0.001,"[0.997 0.    0.001 0.    0.001 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"38",893,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221117_201500.WAV","Big Bog_AM1",2022-11-17,2022-11-17 20:15:00,0,1.5,-2,"Not a frog",0.997,0.001,0.001,0,0,0.001,0,0.001,"[0.997 0.    0.    0.001 0.001 0.    0.    0.001 0.    0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"39",917,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221118_201500.WAV","Big Bog_AM1",2022-11-18,2022-11-18 20:15:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0.001,"[0.998 0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"40",950,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221119_223000.WAV","Big Bog_AM1",2022-11-19,2022-11-19 22:30:00,0,1.5,-2,"Not a frog",0.838,0,0,0,0,0.002,0,0.154,"[0.838 0.    0.    0.    0.154 0.    0.    0.    0.    0.    0.    0.002
 0.    0.    0.    0.    0.005]"
"41",960,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221120_190000.WAV","Big Bog_AM1",2022-11-20,2022-11-20 19:00:00,0,1.5,-2,"Not a frog",0.987,0.003,0.003,0.001,0,0.003,0,0.003,"[0.988 0.    0.    0.003 0.003 0.    0.    0.003 0.001 0.    0.    0.003
 0.    0.    0.    0.    0.   ]"
"42",987,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221121_194500.WAV","Big Bog_AM1",2022-11-21,2022-11-21 19:45:00,8,9.5,13131,"Eastern Sign-bearing Froglet",0.756,0,0.756,0,0,0,0,0.012,"[0.23  0.    0.    0.    0.012 0.    0.    0.756 0.    0.    0.    0.
 0.    0.    0.    0.    0.001]"
"43",1009,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221122_191500.WAV","Big Bog_AM1",2022-11-22,2022-11-22 19:15:00,44,45.5,13131,"Eastern Sign-bearing Froglet",0.634,0,0.634,0.002,0,0,0,0.01,"[0.354 0.    0.    0.    0.01  0.    0.    0.634 0.002 0.    0.    0.
 0.    0.    0.    0.    0.001]"
"44",1041,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221123_211500.WAV","Big Bog_AM1",2022-11-23,2022-11-23 21:15:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0.001,"[0.999 0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"45",1058,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221124_193000.WAV","Big Bog_AM1",2022-11-24,2022-11-24 19:30:00,0,1.5,-2,"Not a frog",0.991,0.002,0.003,0.001,0,0.001,0,0.002,"[0.991 0.    0.    0.002 0.002 0.    0.    0.003 0.001 0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"46",1084,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221125_200000.WAV","Big Bog_AM1",2022-11-25,2022-11-25 20:00:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0,"[0.999 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"47",1114,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221126_213000.WAV","Big Bog_AM1",2022-11-26,2022-11-26 21:30:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0,"[0.999 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"48",1142,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221127_223000.WAV","Big Bog_AM1",2022-11-27,2022-11-27 22:30:00,0,1.5,-2,"Not a frog",0.995,0,0,0,0.001,0,0,0.001,"[0.995 0.    0.001 0.    0.001 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.001 0.   ]"
"49",1157,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221128_201500.WAV","Big Bog_AM1",2022-11-28,2022-11-28 20:15:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0.001,"[0.998 0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"50",1173,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221129_001500.WAV","Big Bog_AM1",2022-11-29,2022-11-29 00:15:00,0,1.5,-2,"Not a frog",0.997,0,0,0,0,0,0,0.001,"[0.997 0.    0.001 0.    0.001 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"51",1203,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221130_194500.WAV","Big Bog_AM1",2022-11-30,2022-11-30 19:45:00,4,5.5,13131,"Eastern Sign-bearing Froglet",0.788,0,0.788,0.001,0,0,0,0.006,"[0.206 0.    0.    0.    0.006 0.    0.    0.788 0.001 0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"52",1225,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221201_191500.WAV","Big Bog_AM1",2022-12-01,2022-12-01 19:15:00,0,1.5,-2,"Not a frog",0.997,0,0,0.001,0,0.001,0,0.001,"[0.997 0.    0.    0.    0.001 0.    0.    0.    0.001 0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"53",1246,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221202_003000.WAV","Big Bog_AM1",2022-12-02,2022-12-02 00:30:00,0,1.5,-2,"Not a frog",0.997,0,0.001,0,0,0.001,0,0.001,"[0.997 0.    0.    0.    0.001 0.    0.    0.001 0.    0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"54",1289,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221203_231500.WAV","Big Bog_AM1",2022-12-03,2022-12-03 23:15:00,0,1.5,-2,"Not a frog",0.991,0,0,0,0.008,0.001,0,0.001,"[0.99  0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.001
 0.    0.    0.    0.008 0.   ]"
"55",1296,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221204_190000.WAV","Big Bog_AM1",2022-12-04,2022-12-04 19:00:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0.001,"[0.998 0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"56",1318,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221205_003000.WAV","Big Bog_AM1",2022-12-05,2022-12-05 00:30:00,0,1.5,-2,"Not a frog",0.994,0.001,0.001,0.001,0,0.002,0,0.002,"[0.994 0.    0.    0.001 0.002 0.    0.    0.001 0.001 0.    0.    0.002
 0.    0.    0.    0.    0.   ]"
