"","FileId","Filename","Site","Date","DateTime","Orig_Start","Orig_End","Observed_TaxonId","Observed_Label","Probability","Barking Marsh Frog","Eastern Sign-bearing Froglet","Common Froglet","Common Spadefoot Toad","Peron's Tree Frog","Pobblebonk Frog","Spotted Marsh Frog (race unknown)","[    -2  13033  13042  13059  13063  13120  13125  13131  13134  13135
  13182  13204  13936  63913  13207  13086 525739]"
"1034",15966,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221209_230000.WAV","Bunyip Gully Gowers_AM1",2022-12-09,2022-12-09 23:00:00,0,1.5,-2,"Not a frog",0.93,0,0.001,0.001,0,0.057,0.009,0.003,"[0.93  0.    0.    0.    0.003 0.    0.    0.001 0.001 0.    0.    0.057
 0.    0.009 0.    0.    0.   ]"
"1035",15979,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221210_201500.WAV","Bunyip Gully Gowers_AM1",2022-12-10,2022-12-10 20:15:00,51,52.5,13204,"Perons Tree Frog",0.502,0.002,0.012,0.002,0,0.502,0.001,0.01,"[0.467 0.    0.    0.002 0.01  0.    0.    0.012 0.002 0.    0.001 0.502
 0.001 0.001 0.    0.    0.001]"
"1036",16005,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221211_204500.WAV","Bunyip Gully Gowers_AM1",2022-12-11,2022-12-11 20:45:00,51,52.5,13204,"Perons Tree Frog",0.503,0.003,0.014,0.004,0,0.504,0.001,0.028,"[0.443 0.    0.    0.003 0.028 0.    0.    0.014 0.004 0.    0.001 0.504
 0.    0.001 0.    0.    0.001]"
"1037",16021,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221212_004500.WAV","Bunyip Gully Gowers_AM1",2022-12-12,2022-12-12 00:45:00,29,30.5,13204,"Perons Tree Frog",0.591,0.002,0.004,0.002,0,0.591,0.001,0.012,"[0.385 0.    0.    0.002 0.012 0.    0.    0.004 0.002 0.    0.001 0.591
 0.    0.001 0.    0.    0.002]"
"1038",16064,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221213_233000.WAV","Bunyip Gully Gowers_AM1",2022-12-13,2022-12-13 23:30:00,0,1.5,-2,"Not a frog",0.953,0.009,0.017,0.004,0,0.008,0.001,0.009,"[0.953 0.    0.    0.009 0.009 0.    0.    0.017 0.004 0.    0.    0.008
 0.    0.001 0.    0.    0.   ]"
"1039",16085,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221214_224500.WAV","Bunyip Gully Gowers_AM1",2022-12-14,2022-12-14 22:45:00,16,17.5,13063,"Spotted Marsh Frog (race unknown)",0.492,0.008,0.006,0.003,0,0.192,0.001,0.492,"[0.295 0.    0.    0.008 0.492 0.    0.    0.006 0.003 0.    0.    0.192
 0.    0.001 0.    0.    0.004]"
"1040",16090,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221215_000000.WAV","Bunyip Gully Gowers_AM1",2022-12-15,2022-12-15,0,1.5,-2,"Not a frog",0.948,0.012,0.016,0.006,0,0.008,0.001,0.009,"[0.948 0.    0.    0.012 0.009 0.    0.    0.016 0.006 0.    0.    0.008
 0.    0.001 0.    0.    0.   ]"
"1041",16127,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221216_211500.WAV","Bunyip Gully Gowers_AM1",2022-12-16,2022-12-16 21:15:00,53,54.5,13204,"Perons Tree Frog",0.667,0.002,0.009,0.002,0,0.667,0.001,0.008,"[0.309 0.    0.    0.002 0.008 0.    0.    0.009 0.002 0.    0.001 0.667
 0.    0.001 0.    0.    0.001]"
"1042",16148,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221217_203000.WAV","Bunyip Gully Gowers_AM1",2022-12-17,2022-12-17 20:30:00,1,2.5,13204,"Perons Tree Frog",0.799,0.001,0.001,0.004,0.001,0.8,0.002,0.017,"[0.052 0.002 0.    0.001 0.017 0.001 0.001 0.001 0.004 0.002 0.001 0.8
 0.094 0.002 0.001 0.001 0.019]"
"1043",16169,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221218_194500.WAV","Bunyip Gully Gowers_AM1",2022-12-18,2022-12-18 19:45:00,0,1.5,-2,"Not a frog",0.845,0.016,0.019,0.006,0,0.104,0.001,0.01,"[0.844 0.    0.    0.016 0.01  0.    0.    0.019 0.006 0.    0.    0.104
 0.    0.001 0.    0.    0.   ]"
"1044",16200,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221219_213000.WAV","Bunyip Gully Gowers_AM1",2022-12-19,2022-12-19 21:30:00,5,6.5,13204,"Perons Tree Frog",0.61,0,0.005,0,0,0.61,0.001,0.017,"[0.366 0.    0.    0.    0.017 0.    0.    0.005 0.    0.    0.    0.61
 0.    0.001 0.    0.    0.001]"
"1045",16216,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221220_193000.WAV","Bunyip Gully Gowers_AM1",2022-12-20,2022-12-20 19:30:00,0,1.5,-2,"Not a frog",0.933,0.005,0.008,0.002,0,0.006,0.04,0.005,"[0.932 0.    0.    0.005 0.005 0.    0.    0.008 0.002 0.    0.    0.006
 0.    0.04  0.    0.    0.   ]"
"1046",16244,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221221_203000.WAV","Bunyip Gully Gowers_AM1",2022-12-21,2022-12-21 20:30:00,0,1.5,-2,"Not a frog",0.955,0.007,0.011,0.003,0,0.006,0.001,0.017,"[0.954 0.    0.    0.007 0.017 0.    0.    0.011 0.003 0.    0.    0.006
 0.    0.001 0.    0.    0.   ]"
"1047",16274,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221222_220000.WAV","Bunyip Gully Gowers_AM1",2022-12-22,2022-12-22 22:00:00,0,1.5,-2,"Not a frog",0.987,0.002,0.002,0.001,0,0.005,0,0.002,"[0.988 0.    0.    0.002 0.002 0.    0.    0.002 0.001 0.    0.    0.005
 0.    0.    0.    0.    0.   ]"
"1048",16286,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221223_190000.WAV","Bunyip Gully Gowers_AM1",2022-12-23,2022-12-23 19:00:00,0,1.5,-2,"Not a frog",0.748,0.005,0.023,0.004,0,0.206,0.002,0.012,"[0.748 0.    0.    0.005 0.012 0.    0.    0.023 0.004 0.    0.001 0.206
 0.    0.002 0.    0.    0.   ]"
"1049",16322,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221224_220000.WAV","Bunyip Gully Gowers_AM1",2022-12-24,2022-12-24 22:00:00,0,1.5,-2,"Not a frog",0.94,0.002,0.034,0.001,0,0.017,0.001,0.004,"[0.94  0.    0.    0.002 0.004 0.    0.    0.034 0.001 0.    0.    0.017
 0.    0.001 0.    0.    0.   ]"
"1050",16349,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221225_224500.WAV","Bunyip Gully Gowers_AM1",2022-12-25,2022-12-25 22:45:00,0,1.5,-2,"Not a frog",0.948,0.008,0.013,0.003,0,0.018,0.001,0.009,"[0.948 0.    0.    0.008 0.009 0.    0.    0.013 0.003 0.    0.    0.018
 0.    0.001 0.    0.    0.   ]"
"1051",16356,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221226_003000.WAV","Bunyip Gully Gowers_AM1",2022-12-26,2022-12-26 00:30:00,0,1.5,-2,"Not a frog",0.909,0.009,0.021,0.005,0,0.022,0.002,0.032,"[0.908 0.    0.    0.009 0.032 0.    0.    0.021 0.005 0.    0.    0.022
 0.    0.002 0.    0.    0.   ]"
"1052",16385,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221227_194500.WAV","Bunyip Gully Gowers_AM1",2022-12-27,2022-12-27 19:45:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0,"[0.998 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"1053",16423,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221228_231500.WAV","Bunyip Gully Gowers_AM1",2022-12-28,2022-12-28 23:15:00,0,1.5,-2,"Not a frog",0.998,0,0,0,0,0.001,0,0,"[0.998 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"1054",16448,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221229_233000.WAV","Bunyip Gully Gowers_AM1",2022-12-29,2022-12-29 23:30:00,0,1.5,-2,"Not a frog",0.996,0,0,0,0,0.002,0,0.001,"[0.996 0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.002
 0.    0.    0.    0.    0.   ]"
"1055",16461,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221230_204500.WAV","Bunyip Gully Gowers_AM1",2022-12-30,2022-12-30 20:45:00,0,1.5,-2,"Not a frog",0.755,0.004,0.001,0.001,0.001,0.001,0.026,0.199,"[0.755 0.003 0.005 0.004 0.199 0.    0.    0.001 0.001 0.    0.    0.001
 0.    0.026 0.001 0.001 0.004]"
"1056",16485,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20221231_204500.WAV","Bunyip Gully Gowers_AM1",2022-12-31,2022-12-31 20:45:00,0,1.5,-2,"Not a frog",0.785,0.002,0.045,0.006,0,0.005,0.133,0.015,"[0.785 0.001 0.    0.002 0.015 0.    0.    0.045 0.006 0.    0.    0.005
 0.    0.133 0.    0.    0.005]"
"1057",16513,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230101_214500.WAV","Bunyip Gully Gowers_AM1",2023-01-01,2023-01-01 21:45:00,0,1.5,-2,"Not a frog",0.727,0.004,0.136,0.002,0.004,0.001,0.086,0.007,"[0.726 0.004 0.002 0.004 0.007 0.    0.    0.136 0.002 0.    0.    0.001
 0.    0.086 0.002 0.004 0.024]"
"1058",16533,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230102_204500.WAV","Bunyip Gully Gowers_AM1",2023-01-02,2023-01-02 20:45:00,0,1.5,-2,"Not a frog",0.987,0.003,0.003,0.001,0,0.002,0.001,0.002,"[0.988 0.    0.    0.003 0.002 0.    0.    0.003 0.001 0.    0.    0.002
 0.    0.001 0.    0.    0.   ]"
"1059",16556,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230103_203000.WAV","Bunyip Gully Gowers_AM1",2023-01-03,2023-01-03 20:30:00,0,1.5,-2,"Not a frog",0.97,0.002,0.008,0.002,0.007,0.001,0.002,0.003,"[0.97  0.    0.001 0.002 0.003 0.    0.    0.008 0.002 0.001 0.    0.001
 0.    0.002 0.001 0.007 0.002]"
"1060",16574,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230104_190000.WAV","Bunyip Gully Gowers_AM1",2023-01-04,2023-01-04 19:00:00,0,1.5,-2,"Not a frog",0.998,0,0,0,0,0.001,0,0.001,"[0.998 0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"1061",16607,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230105_211500.WAV","Bunyip Gully Gowers_AM1",2023-01-05,2023-01-05 21:15:00,0,1.5,-2,"Not a frog",0.873,0,0.074,0.001,0,0.051,0.001,0.001,"[0.872 0.    0.    0.    0.001 0.    0.    0.074 0.001 0.    0.    0.051
 0.    0.001 0.    0.    0.   ]"
"1062",16630,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230106_210000.WAV","Bunyip Gully Gowers_AM1",2023-01-06,2023-01-06 21:00:00,0,1.5,-2,"Not a frog",0.786,0,0.009,0.012,0,0.19,0.001,0,"[0.786 0.    0.    0.    0.    0.    0.    0.009 0.012 0.    0.    0.19
 0.    0.001 0.    0.    0.   ]"
"1063",16657,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230107_214500.WAV","Bunyip Gully Gowers_AM1",2023-01-07,2023-01-07 21:45:00,0,1.5,-2,"Not a frog",0.991,0.001,0.002,0.001,0.001,0.001,0.003,0.001,"[0.99  0.    0.    0.001 0.001 0.    0.    0.002 0.001 0.    0.    0.001
 0.    0.003 0.    0.001 0.   ]"
"1064",16673,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230108_194500.WAV","Bunyip Gully Gowers_AM1",2023-01-08,2023-01-08 19:45:00,0,1.5,-2,"Not a frog",0.605,0.003,0.037,0.002,0.002,0,0.024,0.315,"[0.606 0.    0.006 0.003 0.315 0.    0.    0.037 0.002 0.    0.    0.
 0.    0.024 0.002 0.002 0.002]"
"1065",16699,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230109_201500.WAV","Bunyip Gully Gowers_AM1",2023-01-09,2023-01-09 20:15:00,55,56.5,13063,"Spotted Marsh Frog (race unknown)",0.436,0.001,0.103,0.01,0.001,0.005,0.006,0.436,"[0.409 0.    0.    0.001 0.436 0.    0.    0.103 0.01  0.001 0.    0.005
 0.    0.006 0.    0.001 0.028]"
"1066",16716,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230110_003000.WAV","Bunyip Gully Gowers_AM1",2023-01-10,2023-01-10 00:30:00,0,1.5,-2,"Not a frog",0.977,0.001,0.015,0.002,0.001,0.001,0.001,0.003,"[0.976 0.    0.    0.001 0.003 0.    0.    0.015 0.002 0.001 0.    0.001
 0.    0.001 0.    0.001 0.001]"
"1067",16751,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230111_211500.WAV","Bunyip Gully Gowers_AM1",2023-01-11,2023-01-11 21:15:00,6,7.5,13063,"Spotted Marsh Frog (race unknown)",0.522,0,0.007,0.002,0.002,0.003,0.001,0.522,"[0.454 0.    0.    0.    0.522 0.    0.    0.007 0.002 0.001 0.    0.003
 0.    0.001 0.    0.002 0.009]"
"1068",16765,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230112_004500.WAV","Bunyip Gully Gowers_AM1",2023-01-12,2023-01-12 00:45:00,0,1.5,-2,"Not a frog",0.955,0.001,0.012,0.002,0.002,0.019,0.001,0.006,"[0.954 0.    0.    0.001 0.006 0.    0.    0.012 0.002 0.001 0.    0.019
 0.    0.001 0.    0.002 0.001]"
"1069",16791,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230113_191500.WAV","Bunyip Gully Gowers_AM1",2023-01-13,2023-01-13 19:15:00,0,1.5,-2,"Not a frog",0.991,0.001,0.001,0.002,0,0.002,0.001,0.002,"[0.99  0.    0.    0.001 0.002 0.    0.    0.001 0.002 0.    0.    0.002
 0.002 0.001 0.    0.    0.   ]"
"1070",16820,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230114_203000.WAV","Bunyip Gully Gowers_AM1",2023-01-14,2023-01-14 20:30:00,0,1.5,-2,"Not a frog",0.989,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"[0.99  0.001 0.001 0.001 0.001 0.    0.    0.001 0.001 0.    0.    0.001
 0.    0.001 0.    0.001 0.001]"
"1071",16845,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230115_204500.WAV","Bunyip Gully Gowers_AM1",2023-01-15,2023-01-15 20:45:00,0,1.5,-2,"Not a frog",0.829,0.001,0.154,0.003,0.001,0.001,0.001,0.009,"[0.829 0.    0.    0.001 0.009 0.    0.    0.154 0.003 0.001 0.    0.001
 0.    0.001 0.    0.001 0.001]"
"1072",16871,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230116_211500.WAV","Bunyip Gully Gowers_AM1",2023-01-16,2023-01-16 21:15:00,0,1.5,-2,"Not a frog",0.642,0.001,0,0,0.001,0,0.143,0.2,"[0.642 0.    0.001 0.001 0.2   0.    0.    0.    0.    0.    0.    0.
 0.    0.143 0.001 0.001 0.009]"
"1073",16889,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230117_194500.WAV","Bunyip Gully Gowers_AM1",2023-01-17,2023-01-17 19:45:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0.001,0,"[0.998 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.001 0.    0.    0.   ]"
"1074",16913,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230118_194500.WAV","Bunyip Gully Gowers_AM1",2023-01-18,2023-01-18 19:45:00,0,1.5,-2,"Not a frog",0.995,0.001,0.001,0.001,0,0.001,0,0.001,"[0.995 0.    0.    0.001 0.001 0.    0.    0.001 0.001 0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"1075",16951,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230119_231500.WAV","Bunyip Gully Gowers_AM1",2023-01-19,2023-01-19 23:15:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0,"[0.998 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"1076",16970,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230120_220000.WAV","Bunyip Gully Gowers_AM1",2023-01-20,2023-01-20 22:00:00,0,1.5,-2,"Not a frog",1,0,0,0,0,0,0,0,"[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
"1077",16989,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230121_204500.WAV","Bunyip Gully Gowers_AM1",2023-01-21,2023-01-21 20:45:00,0,1.5,-2,"Not a frog",0.991,0,0,0,0.003,0,0.005,0,"[0.99  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.005 0.    0.003 0.   ]"
"1078",17007,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230122_191500.WAV","Bunyip Gully Gowers_AM1",2023-01-22,2023-01-22 19:15:00,0,1.5,-2,"Not a frog",0.997,0,0,0,0,0.001,0,0.001,"[0.997 0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"1079",17030,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230123_190000.WAV","Bunyip Gully Gowers_AM1",2023-01-23,2023-01-23 19:00:00,0,1.5,-2,"Not a frog",0.928,0.004,0.014,0.003,0.001,0.037,0.001,0.011,"[0.928 0.    0.    0.004 0.011 0.    0.    0.014 0.003 0.    0.001 0.037
 0.    0.001 0.    0.001 0.001]"
"1080",17059,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230124_201500.WAV","Bunyip Gully Gowers_AM1",2023-01-24,2023-01-24 20:15:00,0,1.5,-2,"Not a frog",0.996,0,0,0,0,0,0.003,0,"[0.996 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.003 0.    0.    0.   ]"
"1081",17085,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230125_204500.WAV","Bunyip Gully Gowers_AM1",2023-01-25,2023-01-25 20:45:00,0,1.5,-2,"Not a frog",0.941,0,0,0.006,0,0.002,0.049,0,"[0.942 0.    0.    0.    0.    0.    0.    0.    0.006 0.    0.    0.002
 0.001 0.049 0.    0.    0.   ]"
"1082",17118,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230126_230000.WAV","Bunyip Gully Gowers_AM1",2023-01-26,2023-01-26 23:00:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0,"[0.998 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"1083",17134,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230127_210000.WAV","Bunyip Gully Gowers_AM1",2023-01-27,2023-01-27 21:00:00,0,1.5,-2,"Not a frog",0.761,0.001,0.048,0,0.021,0.005,0.152,0.001,"[0.76  0.    0.001 0.001 0.001 0.    0.    0.048 0.    0.    0.    0.005
 0.    0.152 0.001 0.021 0.009]"
"1084",17165,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230128_224500.WAV","Bunyip Gully Gowers_AM1",2023-01-28,2023-01-28 22:45:00,0,1.5,-2,"Not a frog",0.853,0.003,0.021,0,0.003,0.029,0.076,0.002,"[0.853 0.001 0.003 0.003 0.002 0.    0.001 0.021 0.    0.    0.    0.029
 0.    0.076 0.001 0.003 0.006]"
"1085",17171,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230129_001500.WAV","Bunyip Gully Gowers_AM1",2023-01-29,2023-01-29 00:15:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0,"[0.999 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"1086",17212,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230130_223000.WAV","Bunyip Gully Gowers_AM1",2023-01-30,2023-01-30 22:30:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0,"[0.998 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"1087",17232,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230131_213000.WAV","Bunyip Gully Gowers_AM1",2023-01-31,2023-01-31 21:30:00,0,1.5,-2,"Not a frog",0.827,0,0,0,0,0,0.001,0,"[0.827 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.161 0.
 0.    0.001 0.    0.    0.009]"
"1088",17242,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM1/20230201_000000.WAV","Bunyip Gully Gowers_AM1",2023-02-01,2023-02-01,0,1.5,-2,"Not a frog",0.944,0,0.001,0,0,0.001,0.028,0.001,"[0.944 0.001 0.001 0.    0.001 0.    0.001 0.001 0.    0.    0.017 0.001
 0.    0.028 0.003 0.    0.002]"
"1089",17260,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM2/20221008_213000.WAV","Bunyip Gully Gowers_AM2",2022-10-08,2022-10-08 21:30:00,22,23.5,13131,"Eastern Sign-bearing Froglet",0.398,0,0.398,0.005,0,0.002,0.001,0.064,"[0.251 0.    0.    0.    0.064 0.    0.    0.398 0.005 0.    0.    0.002
 0.    0.001 0.    0.    0.279]"
"1090",17293,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM2/20221009_234500.WAV","Bunyip Gully Gowers_AM2",2022-10-09,2022-10-09 23:45:00,26,27.5,13134,"Common Froglet",0.335,0.001,0.175,0.335,0.006,0.007,0.002,0.096,"[0.304 0.    0.    0.001 0.096 0.    0.    0.175 0.335 0.    0.    0.007
 0.    0.002 0.    0.006 0.073]"
"1091",17301,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM2/20221010_194500.WAV","Bunyip Gully Gowers_AM2",2022-10-10,2022-10-10 19:45:00,47,48.5,13063,"Spotted Marsh Frog (race unknown)",0.52,0,0.006,0.001,0.005,0.011,0.005,0.52,"[0.374 0.001 0.    0.    0.52  0.    0.    0.006 0.001 0.    0.    0.011
 0.    0.005 0.    0.005 0.076]"
"1092",17338,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM2/20221011_230000.WAV","Bunyip Gully Gowers_AM2",2022-10-11,2022-10-11 23:00:00,26,27.5,13063,"Spotted Marsh Frog (race unknown)",0.458,0,0.04,0.007,0.01,0.01,0.032,0.458,"[0.218 0.001 0.    0.    0.458 0.    0.    0.04  0.007 0.    0.    0.01
 0.001 0.032 0.009 0.01  0.213]"
"1093",17343,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM2/20221012_001500.WAV","Bunyip Gully Gowers_AM2",2022-10-12,2022-10-12 00:15:00,2,3.5,13063,"Spotted Marsh Frog (race unknown)",0.463,0,0.008,0.003,0.001,0.006,0.004,0.464,"[0.323 0.001 0.001 0.    0.464 0.    0.    0.008 0.003 0.    0.    0.006
 0.    0.004 0.    0.001 0.19 ]"
"1094",17386,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM2/20221013_230000.WAV","Bunyip Gully Gowers_AM2",2022-10-13,2022-10-13 23:00:00,0,1.5,-2,"Not a frog",0.997,0,0,0,0,0.001,0,0.001,"[0.997 0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"1095",17401,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM2/20221014_204500.WAV","Bunyip Gully Gowers_AM2",2022-10-14,2022-10-14 20:45:00,0,1.5,-2,"Not a frog",0.989,0.001,0.003,0.001,0,0.001,0,0.005,"[0.99  0.    0.    0.001 0.005 0.    0.    0.003 0.001 0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"1096",17435,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM2/20221015_231500.WAV","Bunyip Gully Gowers_AM2",2022-10-15,2022-10-15 23:15:00,50,51.5,525739,"Frogs Galore",0.388,0,0.034,0.006,0.013,0.008,0.008,0.23,"[0.309 0.    0.    0.    0.23  0.    0.    0.034 0.006 0.001 0.    0.008
 0.001 0.008 0.002 0.013 0.388]"
"1097",17438,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Bunyip Gully Gowers_AM2/20221016_000000.WAV","Bunyip Gully Gowers_AM2",2022-10-16,2022-10-16,11,12.5,13063,"Spotted Marsh Frog (race unknown)",0.567,0,0.014,0.004,0.007,0.005,0.004,0.568,"[0.106 0.    0.    0.    0.568 0.    0.    0.014 0.004 0.    0.    0.005
 0.    0.004 0.    0.007 0.292]"
