"","FileId","Filename","Site","Date","DateTime","Orig_Start","Orig_End","Observed_TaxonId","Observed_Label","Probability","Barking Marsh Frog","Eastern Sign-bearing Froglet","Common Froglet","Common Spadefoot Toad","Peron's Tree Frog","Pobblebonk Frog","Spotted Marsh Frog (race unknown)","[    -2  13033  13042  13059  13063  13120  13125  13131  13134  13135
  13182  13204  13936  63913  13207  13086 525739]"
"604",5734,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230114_200000.WAV","Boals Deadwoods_AM1",2023-01-14,2023-01-14 20:00:00,47,48.5,13936,"Large Brown Tree Frog",0.734,0,0,0.003,0.001,0.006,0,0.002,"[0.246 0.    0.    0.    0.002 0.    0.001 0.    0.003 0.    0.    0.006
 0.734 0.    0.    0.001 0.007]"
"605",5773,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230115_234500.WAV","Boals Deadwoods_AM1",2023-01-15,2023-01-15 23:45:00,0,1.5,-2,"Not a frog",0.951,0.004,0.012,0.002,0,0.028,0,0.004,"[0.95  0.    0.    0.004 0.004 0.    0.    0.012 0.002 0.    0.    0.028
 0.    0.    0.    0.    0.   ]"
"606",5789,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230116_214500.WAV","Boals Deadwoods_AM1",2023-01-16,2023-01-16 21:45:00,0,1.5,-2,"Not a frog",0.922,0.001,0.004,0.004,0,0.067,0,0.002,"[0.922 0.    0.    0.001 0.002 0.    0.    0.004 0.004 0.    0.    0.067
 0.    0.    0.    0.    0.   ]"
"607",5820,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230117_233000.WAV","Boals Deadwoods_AM1",2023-01-17,2023-01-17 23:30:00,0,1.5,-2,"Not a frog",0.935,0.019,0.015,0.007,0,0.013,0.001,0.01,"[0.934 0.    0.    0.019 0.01  0.    0.    0.015 0.007 0.    0.    0.013
 0.    0.001 0.    0.    0.   ]"
"608",5845,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230118_234500.WAV","Boals Deadwoods_AM1",2023-01-18,2023-01-18 23:45:00,0,1.5,-2,"Not a frog",0.993,0.002,0.002,0.001,0,0.002,0,0.002,"[0.993 0.    0.    0.002 0.002 0.    0.    0.002 0.001 0.    0.    0.002
 0.    0.    0.    0.    0.   ]"
"609",5858,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230119_210000.WAV","Boals Deadwoods_AM1",2023-01-19,2023-01-19 21:00:00,0,1.5,-2,"Not a frog",0.972,0.006,0.008,0.004,0,0.005,0,0.005,"[0.972 0.    0.    0.006 0.005 0.    0.    0.008 0.004 0.    0.    0.005
 0.    0.    0.    0.    0.   ]"
"610",5877,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230120_194500.WAV","Boals Deadwoods_AM1",2023-01-20,2023-01-20 19:45:00,57,58.5,13936,"Large Brown Tree Frog",0.508,0.003,0.003,0.037,0,0.007,0,0.008,"[0.433 0.    0.    0.003 0.008 0.    0.    0.003 0.037 0.    0.    0.007
 0.508 0.    0.    0.    0.001]"
"611",5914,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230121_230000.WAV","Boals Deadwoods_AM1",2023-01-21,2023-01-21 23:00:00,0,1.5,-2,"Not a frog",0.849,0.001,0.002,0.003,0,0.142,0,0.002,"[0.848 0.    0.    0.001 0.002 0.    0.    0.002 0.003 0.    0.    0.142
 0.    0.    0.    0.    0.002]"
"612",5931,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230122_211500.WAV","Boals Deadwoods_AM1",2023-01-22,2023-01-22 21:15:00,4,5.5,13135,"Sloane's Froglet",0.584,0,0.018,0.128,0,0,0,0.002,"[0.266 0.    0.    0.    0.002 0.    0.    0.018 0.128 0.584 0.    0.
 0.    0.    0.    0.    0.   ]"
"613",5965,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230123_234500.WAV","Boals Deadwoods_AM1",2023-01-23,2023-01-23 23:45:00,0,1.5,-2,"Not a frog",0.96,0,0.001,0.01,0,0.026,0,0.002,"[0.96  0.    0.    0.    0.002 0.    0.    0.001 0.01  0.    0.    0.026
 0.    0.    0.    0.    0.   ]"
"614",5976,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230124_203000.WAV","Boals Deadwoods_AM1",2023-01-24,2023-01-24 20:30:00,0,1.5,-2,"Not a frog",0.927,0.011,0.015,0.028,0,0.009,0,0.009,"[0.927 0.    0.    0.011 0.009 0.    0.    0.015 0.028 0.    0.    0.009
 0.    0.    0.    0.    0.   ]"
"615",5993,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230125_004500.WAV","Boals Deadwoods_AM1",2023-01-25,2023-01-25 00:45:00,0,1.5,-2,"Not a frog",0.949,0.011,0.015,0.008,0,0.008,0,0.009,"[0.949 0.    0.    0.011 0.009 0.    0.    0.015 0.008 0.    0.    0.008
 0.    0.    0.    0.    0.   ]"
"616",6030,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230126_220000.WAV","Boals Deadwoods_AM1",2023-01-26,2023-01-26 22:00:00,0,1.5,-2,"Not a frog",0.917,0.001,0.005,0.004,0,0.068,0,0.004,"[0.917 0.    0.    0.001 0.004 0.    0.    0.005 0.004 0.    0.    0.068
 0.    0.    0.    0.    0.   ]"
"617",6049,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230127_204500.WAV","Boals Deadwoods_AM1",2023-01-27,2023-01-27 20:45:00,0,1.5,-2,"Not a frog",0.97,0.004,0.009,0.007,0,0.006,0,0.005,"[0.97  0.    0.    0.004 0.005 0.    0.    0.009 0.007 0.    0.    0.006
 0.    0.    0.    0.    0.   ]"
"618",6084,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230128_233000.WAV","Boals Deadwoods_AM1",2023-01-28,2023-01-28 23:30:00,0,1.5,-2,"Not a frog",0.858,0.011,0.023,0.091,0,0.007,0,0.01,"[0.858 0.    0.    0.011 0.01  0.    0.    0.023 0.091 0.    0.    0.007
 0.    0.    0.    0.    0.   ]"
"619",6107,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230129_231500.WAV","Boals Deadwoods_AM1",2023-01-29,2023-01-29 23:15:00,0,1.5,-2,"Not a frog",0.927,0.001,0.003,0.042,0,0.026,0,0.002,"[0.927 0.    0.    0.001 0.002 0.    0.    0.003 0.042 0.    0.    0.026
 0.    0.    0.    0.    0.   ]"
"620",6113,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230130_004500.WAV","Boals Deadwoods_AM1",2023-01-30,2023-01-30 00:45:00,0,1.5,-2,"Not a frog",0.956,0.007,0.016,0.008,0,0.006,0,0.006,"[0.956 0.    0.    0.007 0.006 0.    0.    0.016 0.008 0.    0.    0.006
 0.    0.    0.    0.    0.   ]"
"621",6135,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230131_001500.WAV","Boals Deadwoods_AM1",2023-01-31,2023-01-31 00:15:00,0,1.5,-2,"Not a frog",0.888,0,0.002,0.109,0,0,0,0,"[0.888 0.    0.    0.    0.    0.    0.    0.002 0.109 0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"622",6173,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230201_214500.WAV","Boals Deadwoods_AM1",2023-02-01,2023-02-01 21:45:00,0,1.5,-2,"Not a frog",0.795,0.005,0.008,0.003,0,0.181,0,0.007,"[0.796 0.    0.    0.005 0.007 0.    0.    0.008 0.003 0.    0.    0.181
 0.    0.    0.    0.    0.   ]"
"623",6183,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM1/20230202_001500.WAV","Boals Deadwoods_AM1",2023-02-02,2023-02-02 00:15:00,0,1.5,-2,"Not a frog",0.958,0.008,0.011,0.005,0,0.011,0,0.007,"[0.958 0.    0.    0.008 0.007 0.    0.    0.011 0.005 0.    0.    0.011
 0.    0.    0.    0.    0.   ]"
"624",6195,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221004_224500.WAV","Boals Deadwoods_AM2",2022-10-04,2022-10-04 22:45:00,0,1.5,-2,"Not a frog",0.925,0.016,0.031,0.008,0,0.007,0.002,0.012,"[0.925 0.    0.    0.016 0.012 0.    0.    0.031 0.008 0.    0.    0.007
 0.    0.002 0.    0.    0.   ]"
"625",6216,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221005_220000.WAV","Boals Deadwoods_AM2",2022-10-05,2022-10-05 22:00:00,0,1.5,-2,"Not a frog",0.97,0.001,0.008,0.01,0,0.002,0,0.008,"[0.97  0.    0.    0.001 0.008 0.    0.    0.008 0.01  0.    0.    0.002
 0.    0.    0.    0.    0.   ]"
"626",6245,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221006_231500.WAV","Boals Deadwoods_AM2",2022-10-06,2022-10-06 23:15:00,35,36.5,13936,"Large Brown Tree Frog",0.517,0,0.001,0.071,0,0.002,0,0.005,"[0.4   0.    0.    0.    0.005 0.    0.    0.001 0.071 0.    0.    0.002
 0.516 0.    0.    0.    0.003]"
"627",6271,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221007_234500.WAV","Boals Deadwoods_AM2",2022-10-07,2022-10-07 23:45:00,45,46.5,13134,"Common Froglet",0.979,0,0.008,0.98,0,0.003,0,0.001,"[0.004 0.    0.    0.    0.001 0.    0.    0.008 0.98  0.    0.    0.003
 0.    0.    0.    0.    0.005]"
"628",6273,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221008_001500.WAV","Boals Deadwoods_AM2",2022-10-08,2022-10-08 00:15:00,20,21.5,13134,"Common Froglet",1,0,0,1,0,0,0,0,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]"
"629",6318,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221009_233000.WAV","Boals Deadwoods_AM2",2022-10-09,2022-10-09 23:30:00,41,42.5,13134,"Common Froglet",0.725,0,0.004,0.724,0,0.001,0,0.001,"[0.268 0.    0.    0.    0.001 0.    0.    0.004 0.724 0.    0.    0.001
 0.    0.    0.    0.    0.002]"
"630",6321,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221010_001500.WAV","Boals Deadwoods_AM2",2022-10-10,2022-10-10 00:15:00,27,28.5,13134,"Common Froglet",0.76,0,0.014,0.76,0,0.008,0,0.004,"[0.214 0.    0.    0.    0.004 0.    0.    0.014 0.76  0.    0.    0.008
 0.    0.    0.    0.    0.001]"
"631",6346,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221011_003000.WAV","Boals Deadwoods_AM2",2022-10-11,2022-10-11 00:30:00,53,54.5,13134,"Common Froglet",0.502,0,0.001,0.502,0,0.001,0,0,"[0.496 0.    0.    0.    0.    0.    0.    0.001 0.502 0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"632",6388,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221012_230000.WAV","Boals Deadwoods_AM2",2022-10-12,2022-10-12 23:00:00,0,1.5,-2,"Not a frog",0.939,0.015,0.021,0.008,0,0.007,0.001,0.009,"[0.939 0.    0.    0.015 0.009 0.    0.    0.021 0.008 0.    0.    0.007
 0.    0.001 0.    0.    0.   ]"
"633",6402,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221013_203000.WAV","Boals Deadwoods_AM2",2022-10-13,2022-10-13 20:30:00,40,41.5,13936,"Large Brown Tree Frog",0.476,0,0,0.015,0,0.017,0,0.009,"[0.466 0.    0.    0.    0.009 0.    0.003 0.    0.015 0.    0.001 0.017
 0.476 0.    0.    0.    0.014]"
"634",6417,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221014_001500.WAV","Boals Deadwoods_AM2",2022-10-14,2022-10-14 00:15:00,0,1.5,-2,"Not a frog",0.854,0.095,0.024,0.008,0,0.006,0.001,0.011,"[0.854 0.    0.    0.095 0.011 0.    0.    0.024 0.008 0.    0.    0.006
 0.    0.001 0.    0.    0.   ]"
"635",6450,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221015_203000.WAV","Boals Deadwoods_AM2",2022-10-15,2022-10-15 20:30:00,0,1.5,-2,"Not a frog",0.93,0.016,0.024,0.009,0,0.006,0.001,0.012,"[0.93  0.    0.    0.016 0.012 0.    0.    0.024 0.009 0.    0.    0.006
 0.    0.001 0.    0.    0.   ]"
"636",6479,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221016_214500.WAV","Boals Deadwoods_AM2",2022-10-16,2022-10-16 21:45:00,0,1.5,-2,"Not a frog",0.936,0.013,0.019,0.012,0,0.01,0.001,0.009,"[0.936 0.    0.    0.013 0.009 0.    0.    0.019 0.012 0.    0.    0.01
 0.    0.001 0.    0.    0.001]"
"637",6511,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221017_234500.WAV","Boals Deadwoods_AM2",2022-10-17,2022-10-17 23:45:00,48,49.5,13134,"Common Froglet",0.999,0,0.001,0.999,0,0,0,0,"[0.    0.    0.    0.    0.    0.    0.    0.001 0.999 0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"638",6512,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221018_000000.WAV","Boals Deadwoods_AM2",2022-10-18,2022-10-18,56,57.5,13134,"Common Froglet",1,0,0,1,0,0,0,0,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]"
"639",6541,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221019_191500.WAV","Boals Deadwoods_AM2",2022-10-19,2022-10-19 19:15:00,12,13.5,13204,"Perons Tree Frog",0.476,0.009,0.196,0.007,0,0.476,0.002,0.013,"[0.294 0.    0.    0.009 0.013 0.    0.    0.196 0.007 0.    0.001 0.476
 0.    0.002 0.    0.    0.002]"
"640",6582,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221020_233000.WAV","Boals Deadwoods_AM2",2022-10-20,2022-10-20 23:30:00,15,16.5,13134,"Common Froglet",0.97,0,0,0.97,0,0,0,0,"[0.029 0.    0.    0.    0.    0.    0.    0.    0.97  0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"641",6586,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221021_003000.WAV","Boals Deadwoods_AM2",2022-10-21,2022-10-21 00:30:00,21,22.5,13134,"Common Froglet",0.838,0,0.003,0.838,0,0,0,0,"[0.158 0.    0.    0.    0.    0.    0.    0.003 0.838 0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"642",6631,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221022_234500.WAV","Boals Deadwoods_AM2",2022-10-22,2022-10-22 23:45:00,32,33.5,13936,"Large Brown Tree Frog",0.538,0.001,0.001,0.02,0.001,0.006,0,0.01,"[0.415 0.    0.    0.001 0.01  0.    0.001 0.001 0.02  0.    0.001 0.006
 0.538 0.    0.    0.001 0.006]"
"643",6654,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221023_233000.WAV","Boals Deadwoods_AM2",2022-10-23,2022-10-23 23:30:00,10,11.5,13936,"Large Brown Tree Frog",0.448,0,0.007,0.136,0,0.025,0,0.009,"[0.366 0.    0.    0.    0.009 0.    0.    0.007 0.136 0.    0.001 0.025
 0.448 0.    0.    0.    0.006]"
"644",6656,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221024_000000.WAV","Boals Deadwoods_AM2",2022-10-24,2022-10-24,28,29.5,13936,"Large Brown Tree Frog",0.517,0.001,0.001,0.019,0.001,0.002,0,0.004,"[0.454 0.    0.    0.001 0.004 0.    0.    0.001 0.019 0.    0.    0.002
 0.516 0.    0.    0.001 0.001]"
"645",6683,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221025_004500.WAV","Boals Deadwoods_AM2",2022-10-25,2022-10-25 00:45:00,1,2.5,13134,"Common Froglet",1,0,0,1,0,0,0,0,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]"
"646",6726,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221026_233000.WAV","Boals Deadwoods_AM2",2022-10-26,2022-10-26 23:30:00,7,8.5,13134,"Common Froglet",0.502,0,0.001,0.502,0,0.001,0,0,"[0.494 0.    0.    0.    0.    0.    0.    0.001 0.502 0.    0.    0.001
 0.    0.    0.    0.    0.001]"
"647",6729,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221027_001500.WAV","Boals Deadwoods_AM2",2022-10-27,2022-10-27 00:15:00,0,1.5,-2,"Not a frog",0.929,0.02,0.017,0.016,0,0.007,0.001,0.009,"[0.928 0.    0.    0.02  0.009 0.    0.    0.017 0.016 0.    0.    0.007
 0.    0.001 0.    0.    0.001]"
"648",6753,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221028_001500.WAV","Boals Deadwoods_AM2",2022-10-28,2022-10-28 00:15:00,0,1.5,-2,"Not a frog",0.901,0.018,0.021,0.042,0,0.007,0,0.009,"[0.902 0.    0.    0.018 0.009 0.    0.    0.021 0.042 0.    0.    0.007
 0.    0.    0.    0.    0.001]"
"649",6780,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221029_190000.WAV","Boals Deadwoods_AM2",2022-10-29,2022-10-29 19:00:00,4,5.5,13134,"Common Froglet",0.999,0,0,0.999,0,0,0,0,"[0.    0.    0.    0.    0.    0.    0.    0.    0.999 0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"650",6821,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221030_231500.WAV","Boals Deadwoods_AM2",2022-10-30,2022-10-30 23:15:00,28,29.5,13134,"Common Froglet",0.521,0.001,0.002,0.52,0,0.383,0,0.002,"[0.073 0.    0.    0.001 0.002 0.    0.    0.002 0.52  0.    0.012 0.383
 0.004 0.    0.    0.    0.003]"
"651",6824,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221031_000000.WAV","Boals Deadwoods_AM2",2022-10-31,2022-10-31,8,9.5,13936,"Large Brown Tree Frog",0.506,0,0,0.041,0,0.002,0,0.001,"[0.448 0.    0.    0.    0.001 0.    0.    0.    0.041 0.    0.    0.002
 0.506 0.    0.    0.    0.001]"
"652",6865,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221101_221500.WAV","Boals Deadwoods_AM2",2022-11-01,2022-11-01 22:15:00,0,1.5,-2,"Not a frog",0.916,0.025,0.026,0.011,0,0.008,0.001,0.013,"[0.916 0.    0.    0.025 0.013 0.    0.    0.026 0.011 0.    0.    0.008
 0.    0.001 0.    0.    0.   ]"
"653",6895,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221102_234500.WAV","Boals Deadwoods_AM2",2022-11-02,2022-11-02 23:45:00,4,5.5,13134,"Common Froglet",0.799,0,0.001,0.8,0,0,0,0,"[0.2   0.    0.    0.    0.    0.    0.    0.001 0.8   0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"654",6896,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221103_000000.WAV","Boals Deadwoods_AM2",2022-11-03,2022-11-03,33,34.5,13134,"Common Froglet",0.966,0,0.001,0.966,0,0,0,0,"[0.033 0.    0.    0.    0.    0.    0.    0.001 0.966 0.    0.    0.
 0.    0.    0.    0.    0.001]"
"655",6922,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221104_003000.WAV","Boals Deadwoods_AM2",2022-11-04,2022-11-04 00:30:00,54,55.5,13134,"Common Froglet",0.981,0,0.003,0.982,0,0.002,0,0,"[0.012 0.    0.    0.    0.    0.    0.    0.003 0.982 0.    0.    0.002
 0.    0.    0.    0.    0.002]"
"656",6954,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221105_203000.WAV","Boals Deadwoods_AM2",2022-11-05,2022-11-05 20:30:00,39,40.5,13204,"Perons Tree Frog",0.596,0.003,0.01,0.073,0,0.596,0.001,0.01,"[0.302 0.    0.    0.003 0.01  0.    0.    0.01  0.073 0.001 0.001 0.596
 0.    0.001 0.    0.    0.002]"
"657",6988,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221106_230000.WAV","Boals Deadwoods_AM2",2022-11-06,2022-11-06 23:00:00,43,44.5,13204,"Perons Tree Frog",0.544,0,0.006,0.033,0,0.544,0,0.015,"[0.376 0.    0.    0.    0.015 0.    0.    0.006 0.033 0.    0.005 0.544
 0.001 0.    0.    0.    0.019]"
"658",7005,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221107_211500.WAV","Boals Deadwoods_AM2",2022-11-07,2022-11-07 21:15:00,50,51.5,13204,"Perons Tree Frog",0.473,0.006,0.008,0.104,0,0.474,0,0.007,"[0.399 0.    0.    0.006 0.007 0.    0.    0.008 0.104 0.    0.    0.474
 0.    0.    0.    0.    0.001]"
"659",7026,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221108_203000.WAV","Boals Deadwoods_AM2",2022-11-08,2022-11-08 20:30:00,5,6.5,13204,"Perons Tree Frog",0.481,0.003,0.013,0.104,0,0.481,0,0.012,"[0.35  0.001 0.001 0.003 0.012 0.    0.    0.013 0.104 0.006 0.001 0.481
 0.001 0.    0.    0.    0.027]"
"660",7058,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221109_223000.WAV","Boals Deadwoods_AM2",2022-11-09,2022-11-09 22:30:00,0,1.5,13204,"Perons Tree Frog",0.442,0.004,0.007,0.089,0,0.442,0.001,0.009,"[0.402 0.    0.    0.004 0.009 0.    0.    0.007 0.089 0.006 0.001 0.442
 0.    0.001 0.    0.    0.037]"
"661",7075,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221110_204500.WAV","Boals Deadwoods_AM2",2022-11-10,2022-11-10 20:45:00,14,15.5,13204,"Perons Tree Frog",0.588,0.001,0.001,0.072,0.001,0.588,0,0.006,"[0.26  0.002 0.002 0.001 0.006 0.    0.    0.001 0.072 0.005 0.001 0.588
 0.024 0.    0.001 0.001 0.036]"
"662",7101,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221111_211500.WAV","Boals Deadwoods_AM2",2022-11-11,2022-11-11 21:15:00,47,48.5,13204,"Perons Tree Frog",0.452,0.006,0.027,0.065,0.001,0.452,0.001,0.014,"[0.411 0.002 0.001 0.006 0.014 0.    0.    0.027 0.065 0.008 0.002 0.452
 0.002 0.001 0.001 0.001 0.007]"
"663",7124,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221112_210000.WAV","Boals Deadwoods_AM2",2022-11-12,2022-11-12 21:00:00,41,42.5,13204,"Perons Tree Frog",0.526,0.004,0.004,0.083,0,0.526,0,0.009,"[0.356 0.    0.    0.004 0.009 0.    0.    0.004 0.083 0.005 0.    0.526
 0.    0.    0.001 0.    0.01 ]"
"664",7137,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221113_001500.WAV","Boals Deadwoods_AM2",2022-11-13,2022-11-13 00:15:00,4,5.5,13936,"Large Brown Tree Frog",0.615,0.001,0.007,0.065,0,0.037,0,0.021,"[0.236 0.    0.    0.001 0.021 0.    0.001 0.007 0.065 0.    0.002 0.037
 0.614 0.    0.    0.    0.015]"
"665",7165,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221114_191500.WAV","Boals Deadwoods_AM2",2022-11-14,2022-11-14 19:15:00,17,18.5,13936,"Large Brown Tree Frog",0.43,0.002,0.003,0.006,0.004,0.015,0,0.198,"[0.327 0.001 0.001 0.002 0.198 0.001 0.001 0.003 0.006 0.001 0.001 0.015
 0.43  0.    0.001 0.004 0.01 ]"
"666",7189,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221115_191500.WAV","Boals Deadwoods_AM2",2022-11-15,2022-11-15 19:15:00,36,37.5,13936,"Large Brown Tree Frog",0.477,0.001,0.001,0.052,0,0.002,0,0.004,"[0.458 0.    0.    0.001 0.004 0.    0.001 0.001 0.052 0.    0.    0.002
 0.477 0.    0.    0.    0.003]"
"667",7224,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221116_220000.WAV","Boals Deadwoods_AM2",2022-11-16,2022-11-16 22:00:00,0,1.5,-2,"Not a frog",0.898,0.026,0.038,0.013,0,0.007,0.002,0.015,"[0.898 0.    0.    0.026 0.015 0.    0.    0.038 0.013 0.    0.    0.007
 0.    0.002 0.    0.    0.001]"
"668",7246,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221117_213000.WAV","Boals Deadwoods_AM2",2022-11-17,2022-11-17 21:30:00,0,1.5,-2,"Not a frog",0.953,0,0,0.046,0,0,0,0,"[0.953 0.    0.    0.    0.    0.    0.    0.    0.046 0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"669",7267,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221118_204500.WAV","Boals Deadwoods_AM2",2022-11-18,2022-11-18 20:45:00,36,37.5,13204,"Perons Tree Frog",0.739,0,0.003,0.172,0,0.739,0,0.004,"[0.055 0.    0.    0.    0.004 0.    0.    0.003 0.172 0.    0.    0.739
 0.001 0.    0.    0.    0.024]"
"670",7294,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Boals Deadwoods_AM2/20221119_213000.WAV","Boals Deadwoods_AM2",2022-11-19,2022-11-19 21:30:00,53,54.5,13204,"Perons Tree Frog",0.657,0.003,0.008,0.072,0.001,0.657,0,0.014,"[0.18  0.    0.001 0.003 0.014 0.    0.    0.008 0.072 0.006 0.    0.657
 0.001 0.    0.    0.001 0.056]"
